번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
5738,3510500-S199000050,1990-10-12,2023-07-10,사용중지,동아아파트 5동 지하1층,공공용시설,"인천광역시 미추홀구 인하로430번길 15 (관교동, 동아아파트)",인천광역시 미추홀구 관교동 13번지 3호,22241.0,지하,825.0,1000,2023-07-10 15:10:42,I,2023-07-28 01:14:45,37,26,40.15,126,41,41.15,37.44493735558411,126.69439933577604,928740.024671,1938722.156482,인천광역시
5739,3510500-S199000051,1990-01-01,,사용중,햇살요양원 지하 1층,공공용시설,"인천광역시 미추홀구 인중로 13 (숭의동, 햇살병원)",인천광역시 미추홀구 숭의동 343번지 15호,22174.0,지하,264.0,320,2024-07-02 08:37:11,U,2024-07-04 02:40:00,37,27,44.96,126,38,27.58,37.46257266936312,126.6410018380022,924034.460566,1940720.427381,인천광역시
5740,3510500-S199000054,1990-01-01,,사용중,"신동아3차아파트 지하1층대피소(17,19,20,21동)",공공용시설,"인천광역시 미추홀구 매소홀로475번길 18 (학익동, 신동아아파트3차)",인천광역시 미추홀구 학익동 48번지 14호,22222.0,지하,2059.0,2495,2024-09-30 17:22:34,U,2024-10-02 02:40:00,37,26,27.73,126,40,32.77,37.44037286427412,126.67513972866574,927031.93922,1938230.489965,인천광역시
5741,3510500-S199000055,1990-01-01,2023-07-10,사용중지,신동아3차아파트 20동 지하대피소 1층,공공용시설,"인천광역시 미추홀구 매소홀로475번길 18 (학익동, 신동아아파트3차)",인천광역시 미추홀구 학익동 48번지 14호,22222.0,지하,495.0,600,2023-07-10 10:15:04,I,2023-07-28 01:14:45,37,26,27.76,126,40,32.55,37.44037286427412,126.67513972866574,927031.93922,1938230.489965,인천광역시
5742,3510500-S199000056,1990-01-01,,사용중,"신동아4차아파트 지하1층대피소(23,24,27동)",공공용시설,"인천광역시 미추홀구 학익소로61번길 132 (학익동, 신동아아파트4차)",인천광역시 미추홀구 학익동 48번지 2호,22222.0,지하,2204.0,2671,2024-09-30 17:21:43,U,2024-10-02 02:40:00,37,26,29.35,126,40,37.63,37.442644243232266,126.67750321632748,927243.219176,1938480.659675,인천광역시
5743,3510500-S199000057,1990-01-01,2023-07-10,사용중지,신동아4차아파트 24동 지하대피소 1층,공공용시설,"인천광역시 미추홀구 학익소로61번길 132 (학익동, 신동아아파트4차)",인천광역시 미추홀구 학익동 48번지 2호,22222.0,지하,818.0,991,2023-07-10 10:17:04,I,2023-07-28 01:14:45,37,26,29.32,126,40,38.01,37.442644243232266,126.67750321632748,927243.219176,1938480.659675,인천광역시
5744,3510500-S199000058,1990-01-01,2023-07-10,사용중지,신동아4차아파트 27동 지하1층 대피소,공공용시설,"인천광역시 미추홀구 학익소로61번길 132 (학익동, 신동아아파트4차)",인천광역시 미추홀구 학익동 48번지 2호,22222.0,지하,726.0,880,2023-07-10 10:16:50,I,2023-07-28 01:14:45,37,26,29.25,126,40,38.0,37.442644243232266,126.67750321632748,927243.219176,1938480.659675,인천광역시
5745,3510500-S199100004,1991-01-01,,사용중,삼보빌딩 지하1층,공공용시설,"인천광역시 미추홀구 경원대로 768, 삼보빌딩 지하1층 (주안동)",인천광역시 미추홀구 주안동 1560 삼보빌딩,22147.0,지하,981.0,981,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,27,4.66,126,41,24.54,37.451152541465085,126.69010497804815,928366.084501,1939414.953918,인천광역시
5746,3510500-S199100010,1991-09-18,,사용중,"동부아파트 지하1층(101,102,103동)",공공용시설,"인천광역시 미추홀구 주승로 253 (관교동, 동부아파트)",인천광역시 미추홀구 관교동 13번지 11호,22241.0,지하,2211.0,2211,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,26,28.29,126,41,47.38,37.44065619381632,126.69566797649664,928848.191064,1938246.226721,인천광역시
5747,3510500-S199100011,1991-08-05,2024-11-29,사용중지,"성지아파트 지하1층(101,102,103동)",공공용시설,"인천광역시 미추홀구 문화로 35 (관교동, 성지아파트)",인천광역시 미추홀구 관교동 13번지 9호,22241.0,지하,1980.0,2400,2024-11-29 17:03:39,U,2024-12-01 02:40:00,37,26,33.06,126,41,48.73,37.44225551444372,126.698423260524,929093.438981,1938421.585651,인천광역시
5748,3510500-S199100013,1991-07-16,2023-07-10,사용중지,쌍용아파트 6동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 231 (관교동, 쌍용아파트)",인천광역시 미추홀구 관교동 13번지 7호,22241.0,지하,825.0,1000,2023-07-10 15:12:04,I,2023-07-28 01:14:45,37,26,31.63,126,41,44.76,37.44251983797835,126.69477063604184,928770.576988,1938453.665548,인천광역시
5749,3510500-S199100016,1991-11-28,,사용중,삼환2차아파트 지하주차장 1층,공공용시설,"인천광역시 미추홀구 문화로 23 (관교동, 삼환아파트)",인천광역시 미추홀구 관교동 13번지 10호,22241.0,지하,1980.0,2400,2024-11-26 15:09:27,U,2024-11-28 02:40:00,37,26,28.68,126,41,50.08,37.44126759446553,126.6983051961371,929082.062537,1938312.070299,인천광역시
5750,3510500-S199100017,1991-09-18,2023-07-10,사용중지,동부아파트 102동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 253 (관교동, 동부아파트)",인천광역시 미추홀구 관교동 13번지 11호,22241.0,지하,858.0,1040,2023-07-10 15:12:19,I,2023-07-28 01:14:45,37,26,28.32,126,41,46.57,37.44065619381632,126.69566797649664,928848.191064,1938246.226721,인천광역시
5751,3510500-S199100018,1991-09-18,2023-07-10,사용중지,동부아파트 103동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 253 (관교동, 동부아파트)",인천광역시 미추홀구 관교동 13번지 11호,22241.0,지하,693.0,840,2023-07-10 15:12:31,I,2023-07-28 01:14:45,37,26,28.21,126,41,47.19,37.44065619381632,126.69566797649664,928848.191064,1938246.226721,인천광역시
5752,3510500-S199100019,1991-07-16,,사용중,"쌍용아파트 지하1층(1,2,3,5,6동)",공공용시설,"인천광역시 미추홀구 주승로 231 (관교동, 쌍용아파트)",인천광역시 미추홀구 관교동 13번지 7호,22241.0,지하,2970.0,2970,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,26,31.71,126,41,44.63,37.44251983797835,126.69477063604184,928770.576988,1938453.665548,인천광역시
5753,3510500-S199100020,1991-07-16,2023-07-10,사용중지,쌍용아파트 2동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 231 (관교동, 쌍용아파트)",인천광역시 미추홀구 관교동 13번지 7호,22241.0,지하,660.0,800,2023-07-10 15:12:41,I,2023-07-28 01:14:45,37,26,31.89,126,41,44.42,37.44251983797835,126.69477063604184,928770.576988,1938453.665548,인천광역시
5754,3510500-S199100022,1991-07-16,2023-07-10,사용중지,쌍용아파트 3동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 231 (관교동, 쌍용아파트)",인천광역시 미추홀구 관교동 13번지 7호,22241.0,지하,495.0,600,2023-07-10 15:12:51,I,2023-07-28 01:14:45,37,26,31.74,126,41,43.8,37.44251983797835,126.69477063604184,928770.576988,1938453.665548,인천광역시
5755,3510500-S199100023,1991-07-16,2023-07-10,사용중지,쌍용아파트 5동 지하1층,공공용시설,"인천광역시 미추홀구 주승로 231 (관교동, 쌍용아파트)",인천광역시 미추홀구 관교동 13번지 7호,22241.0,지하,495.0,600,2023-07-10 15:12:59,I,2023-07-28 01:14:45,37,26,31.74,126,41,44.32,37.44251983797835,126.69477063604184,928770.576988,1938453.665548,인천광역시
5756,3510500-S199100025,1991-01-01,,사용중,"인하사대부중 지하1층 스카우트실, 다목적실",공공용시설,"인천광역시 미추홀구 재넘이길123번길 29 (학익동, 인하사범대부속중고등학교)",인천광역시 미추홀구 학익동 306번지 30호,22211.0,지하,1321.0,1601,2024-09-30 17:11:31,U,2024-10-02 02:40:00,37,26,49.84,126,39,49.69,37.44692504950528,126.66125958715988,925810.533703,1938968.258017,인천광역시
