번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
17463,5690000-S201800027,2018-01-03,,사용중,범지기마을10단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 달빛로 211 (아름동, 범지기마을10단지)",세종특별자치시 아름동 1277번지,30100.0,지하,69542.0,84293,2025-01-10 10:40:26,U,2025-01-12 02:40:00,36,31,4.28,127,15,6.53,36.517856231780144,127.25181351585368,977778.677862,1835602.388253,세종특별자치시
17464,5690000-S201800028,2018-01-03,,사용중,범지기마을11단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 보듬3로 73 (아름동, 범지기마을11단지)",세종특별자치시 아름동 1363번지,30100.0,지하,22687.0,27499,2025-01-10 10:40:52,U,2025-01-12 02:40:00,36,30,41.01,127,15,5.15,36.511391637123324,127.25143149022486,977742.622108,1834885.394632,세종특별자치시
17465,5690000-S201800029,2018-01-03,,사용중,범지기마을12단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 보듬3로 74 (아름동, 범지기마을12단지)",세종특별자치시 아름동 1276번지,30100.0,지하,18405.0,22309,2025-01-10 10:41:22,U,2025-01-12 02:40:00,36,30,42.2,127,15,5.73,36.51172236503428,127.25159146556034,977757.041317,1834922.043474,세종특별자치시
17466,5690000-S201800030,2018-01-03,,사용중,호려울마을1단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 남세종로 503 (보람동, 호려울마을1단지)",세종특별자치시 보람동 664번지 102호,30150.0,지하,37483.0,45433,2024-01-26 09:43:25,U,2024-01-28 02:40:00,36,28,28.69,127,17,5.43,36.47474517433655,127.28496239471885,980735.985087,1830813.194703,세종특별자치시
17467,5690000-S201800031,2018-01-03,,사용중,호려울마을4단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 남세종로 469 (보람동, 호려울마을4단지)",세종특별자치시 보람동 700번지 1호,30150.0,지하,32701.0,39637,2024-01-26 09:42:23,U,2024-01-28 02:40:00,36,28,30.15,127,17,24.54,36.47616329120012,127.28843345519886,981047.283682,1830969.809263,세종특별자치시
17468,5690000-S201800032,2018-01-03,,사용중,호려울마을5단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 남세종로 441 (보람동, 호려울마을5단지)",세종특별자치시 보람동 629번지 6호,30150.0,지하,25907.0,31402,2024-01-26 09:42:03,U,2024-01-28 02:40:00,36,28,36.97,127,17,25.68,36.47727729405838,127.29105491523956,981282.389533,1831092.866257,세종특별자치시
17469,5690000-S201800033,2018-01-03,,사용중,호려울마을6단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 보람동로 13 (보람동, 호려울마을6단지)",세종특별자치시 보람동 639번지 3호,30150.0,지하,28284.0,34283,2024-01-26 09:44:56,U,2024-01-28 02:40:00,36,28,37.19,127,17,43.39,36.47786230862263,127.29523879141986,981657.325713,1831156.953797,세종특별자치시
17470,5690000-S201800034,2018-01-03,,사용중,호려울마을8단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 보람동로 14 (보람동, 호려울마을8단지)",세종특별자치시 보람동 637번지 2호,30150.0,지하,40146.0,48661,2024-01-26 09:46:48,U,2024-01-28 02:40:00,36,28,45.48,127,17,52.57,36.479584019674206,127.29659510026872,981779.228189,1831347.675101,세종특별자치시
17471,5690000-S201800035,2018-01-03,,사용중,호려울마을9단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 남세종로 384 (보람동, 호려울마을9단지)",세종특별자치시 보람동 635번지 5호,30150.0,지하,35599.0,43150,2024-01-26 09:47:22,U,2024-01-28 02:40:00,36,28,52.24,127,17,44.52,36.47990159687438,127.29632796502452,981755.372948,1831382.952492,세종특별자치시
17472,5690000-S201800036,2018-01-03,,사용중,호려울마을10단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 시청대로 210 (보람동, 호려울마을10단지)",세종특별자치시 보람동 621번지 1호,30151.0,지하,34838.0,42227,2024-01-26 09:47:38,U,2024-01-28 02:40:00,36,28,55.63,127,17,41.0,36.48176331270018,127.29323828415272,981479.04682,1831590.050396,세종특별자치시
17473,5690000-S201800039,2018-01-03,,사용중,가재마을 1단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움1로 145 (종촌동, 가재마을1단지)",세종특별자치시 종촌동 686번지,30064.0,지하,35591.0,43140,2025-01-06 13:56:17,U,2025-01-08 02:40:00,36,30,5.74,127,14,36.19,36.50159393130597,127.24338590007088,977019.304867,1833800.480092,세종특별자치시
17474,5690000-S201800040,2018-01-03,,사용중,가재마을 2단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 달빛1로 39 (종촌동, 가재마을2단지)",세종특별자치시 종촌동 683번지,30064.0,지하,20875.0,25303,2025-01-06 13:56:38,U,2025-01-08 02:40:00,36,30,7.81,127,14,40.43,36.50299311979484,127.24470524137044,977137.868125,1833955.370093,세종특별자치시
17475,5690000-S201800041,2018-01-03,,사용중,가재마을 3단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움3로 159 (종촌동, 가재마을3단지)",세종특별자치시 종촌동 679번지,30064.0,지하,22666.0,27473,2025-01-06 13:57:08,U,2025-01-08 02:40:00,36,30,15.65,127,14,31.13,36.50501677916049,127.24317629315348,977001.546191,1834180.207121,세종특별자치시
17476,5690000-S201800042,2018-01-03,,사용중,가재마을 4단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움3로 160 (종촌동, 가재마을4단지)",세종특별자치시 종촌동 640번지,30064.0,지하,49345.0,59812,2025-01-06 13:57:36,U,2025-01-08 02:40:00,36,30,26.04,127,14,35.34,36.50531358379337,127.24310035598454,976994.833854,1834213.148113,세종특별자치시
17477,5690000-S201800043,2018-01-03,,사용중,가재마을 5단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움1로 105 (종촌동, 가재마을5단지)",세종특별자치시 종촌동 690번지,30064.0,지하,58012.0,70317,2025-01-06 13:58:10,U,2025-01-08 02:40:00,36,30,1.4,127,14,43.32,36.50193108818112,127.24789259861618,977422.994235,1833836.813167,세종특별자치시
17478,5690000-S201800044,2018-01-03,,사용중,가재마을 7단지 아파트 지하주차장 1층~2층,공공용시설,"세종특별자치시 달빛로 77 (종촌동, 가재마을7단지)",세종특별자치시 종촌동 649번지,30064.0,지하,34928.0,42336,2025-01-06 13:58:40,U,2025-01-08 02:40:00,36,30,25.72,127,14,49.7,36.50590552230708,127.24935067566506,977554.717137,1834277.333687,세종특별자치시
17479,5690000-S201800045,2018-01-03,,사용중,가재마을 9단지 아파트 지하주차장 1층,공공용시설,"세종특별자치시 도움1로 55 (종촌동, 가재마을9단지)",세종특별자치시 종촌동 697번지,30064.0,지하,41293.0,50052,2025-01-06 13:59:09,U,2025-01-08 02:40:00,36,30,5.16,127,15,10.75,36.50135964374861,127.2534393247853,977919.559556,1833772.140285,세종특별자치시
