번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
13189,4540000-S201700002,2017-01-13,,사용중,연무행복마을아파트 지하1층,공공용시설,충청남도 논산시 연무읍 안심로 139-1(연무행복마을아파트),충청남도 논산시 연무읍 안심리 1-181 연무행복마을아파트,33008.0,지하,6000.0,7272,2025-01-14 16:10:34,U,2025-01-16 02:40:00,36,7,58.94,127,5,53.76,36.13303762854891,127.09826722474578,963853.599909,1792964.138565,충청남도
13190,4540000-S202300001,2023-08-30,,사용중,힐스테이트자이논산아파트 지하1층,공공용시설,"충청남도 논산시 시민로132번길 7 (내동, 힐스테이트자이논산)",충청남도 논산시 내동 1105 힐스테이트자이논산,32991.0,지하,25223.0,30573,2025-01-10 18:40:58,U,2025-01-12 02:40:00,36,10,47.77,127,6,6.92,36.1799364434172,127.101922549174,964203.8176121146,1798164.723621484,충청남도
13191,4550000-S198800001,1995-03-01,,사용중,금산교육지원청(지하1층),공공용시설,"충청남도 금산군 금산읍 인삼로 14, 금산교육청",충청남도 금산군 금산읍 아인리 64-3 금산교육청,32741.0,지하,250.0,250,2025-03-19 09:58:00,U,2025-03-21 02:40:00,36,6,12.94,127,28,59.63,36.10363972921246,127.48327897076489,998494.947707,1789628.823237,충청남도
13192,4550000-S199500001,1995-01-01,,사용중,금산군청(지하1층),공공용시설,"충청남도 금산군 금산읍 군청길 13, 금산군청",충청남도 금산군 금산읍 상리 25-1 금산군청,32733.0,지하,366.0,443,2024-01-25 10:08:07,U,2024-01-27 02:40:00,36,6,30.76,127,29,16.91,36.10854490089949,127.48802964022644,998922.620305,1790172.825042,충청남도
13193,4550000-S199900002,1999-03-01,,사용중,금산군보건소(지하1층),공공용시설,"충청남도 금산군 금산읍 금산로 1559, 금산군보건소",충청남도 금산군 금산읍 중도리 203-1 금산군보건소,32726.0,지하,305.0,369,2024-01-25 10:08:45,U,2024-01-27 02:40:00,36,6,46.09,127,29,30.0,36.111771853951865,127.49196682484754,999277.012059,1790530.711442,충청남도
13194,4550000-S199900003,1999-03-01,,사용중,농협중앙회금산군지부(지하주차장1층),공공용시설,"충청남도 금산군 금산읍 인삼로 84, 농협중앙회금산군지부",충청남도 금산군 금산읍 중도리 380-1 농협중앙회금산군지부,32740.0,지하,316.0,383,2024-01-25 10:12:20,U,2024-01-27 02:40:00,36,6,9.55,127,29,26.73,36.10270464291338,127.49088949497076,999179.95784,1789525.015718,충청남도
13195,4550000-S199900004,1999-03-01,,사용중,금산인삼관(지하1층),공공용시설,"충청남도 금산군 금산읍 인삼광장로 30, 금산인삼관",충청남도 금산군 금산읍 신대리 392 금산인삼관,32739.0,지하,875.0,1060,2024-01-25 10:13:05,U,2024-01-27 02:40:00,36,6,0.55,127,30,1.88,36.10015350218205,127.50052213463626,1000046.999179,1789242.013833,충청남도
13196,4550000-S199900008,1999-03-01,,사용중,대화아파트(지하주차장1층),공공용시설,충청남도 금산군 금산읍 방아동2길 30(대화),충청남도 금산군 금산읍 하옥리 405 대화,32748.0,지하,1727.0,2093,2024-01-25 10:14:38,U,2024-01-27 02:40:00,36,5,47.47,127,29,14.86,36.09651842316143,127.48746091817516,998871.261058,1788838.896448,충청남도
13197,4550000-S199900009,1999-03-01,,사용중,대신아파트(지하주차장1층),공공용시설,충청남도 금산군 금산읍 금산로 1379(대신아파트),충청남도 금산군 금산읍 하옥리 407-5 대신아파트,32749.0,지하,776.0,940,2024-01-25 10:16:36,U,2024-01-27 02:40:00,36,5,48.99,127,29,11.75,36.09694166214507,127.48659744978876,998793.540114,1788885.850964,충청남도
13198,4550000-S200000001,2000-07-01,,사용중,주공아파트 1단지(지하주차장1층),공공용시설,충청남도 금산군 금산읍 비호산로 5(금산상리주공1단지아파트),충청남도 금산군 금산읍 상리 274 금산상리주공1단지아파트,32726.0,지하,2215.0,2684,2024-01-25 10:24:46,U,2024-01-27 02:40:00,36,6,38.19,127,29,19.67,36.110418804959856,127.48909402380346,999018.44235,1790380.660928,충청남도
